time,queue_id,seq,seq_end,len,operation,queue_id1,seq1,seq_end1,len1
0.040371978,0,1693563094,1693564312,1218,0,0,1693563094,1693564312,1218
0.04044024,0,1693563094,1693564312,0,1,0,1693563094,1693564312,0
0.511778196,0,1693564312,1693565530,1218,0,0,1693564312,1693565530,1218
0.511831383,0,1693564312,1693565530,0,1,0,1693564312,1693565530,0
0.513750841,0,1693565530,1693566748,1218,0,0,1693565530,1693566748,1218
0.51385916,0,1693565530,1693566748,0,1,0,1693565530,1693566748,0
0.51921798,1,1693632520,1693633738,468930,0,1,1693632520,1693633738,468930
0.522972776,1,1693633738,1693634956,470148,0,1,1693633738,1693634956,470148
0.523047724,1,1693634956,1693636174,471366,0,1,1693634956,1693636174,471366
0.523066052,1,1693636174,1693637392,472584,0,1,1693636174,1693637392,472584
0.523085122,1,1693637392,1693638610,473802,0,1,1693637392,1693638610,473802
0.52310283,1,1693638610,1693639828,475020,0,1,1693638610,1693639828,475020
0.523128741,1,1693639828,1693641046,476238,0,1,1693639828,1693641046,476238
0.523195616,1,1693641046,1693642264,477456,0,1,1693641046,1693642264,477456
0.526205661,1,1693642264,1693643482,478674,0,1,1693642264,1693643482,478674
0.526258448,1,1693643482,1693644700,479892,0,1,1693643482,1693644700,479892
0.52627493,1,1693655662,1693656880,481110,0,1,1693655662,1693656880,481110
0.526289816,1,1693656880,1693658098,482328,0,1,1693656880,1693658098,482328
0.526308319,1,1693658098,1693659316,483546,0,1,1693658098,1693659316,483546
0.526324319,1,1693659316,1693660534,484764,0,1,1693659316,1693660534,484764
0.526340261,1,1693660534,1693661752,485982,0,1,1693660534,1693661752,485982
0.526356555,1,1693661752,1693662970,487200,0,1,1693661752,1693662970,487200
0.526374313,1,1693662970,1693664188,488418,0,1,1693662970,1693664188,488418
0.526394234,1,1693664188,1693665406,489636,0,1,1693664188,1693665406,489636
0.526405942,1,1693665406,1693666624,490854,0,1,1693665406,1693666624,490854
0.526415658,1,1693666624,1693667842,492072,0,1,1693666624,1693667842,492072
0.526426145,1,1693667842,1693669060,493290,0,1,1693667842,1693669060,493290
0.526437742,1,1693669060,1693670278,494508,0,1,1693669060,1693670278,494508
0.526448444,1,1693670278,1693671496,495726,0,1,1693670278,1693671496,495726
0.526459222,1,1693671496,1693672714,496944,0,1,1693671496,1693672714,496944
0.526469121,1,1693672714,1693673932,498162,0,1,1693672714,1693673932,498162
0.526480041,1,1693673932,1693675150,499380,0,1,1693673932,1693675150,499380
0.526490009,1,1693675150,1693676368,500598,0,1,1693675150,1693676368,500598
0.526501098,1,1693676368,1693677586,501816,0,1,1693676368,1693677586,501816
0.526510837,1,1693677586,1693678804,503034,0,1,1693677586,1693678804,503034
0.526521657,1,1693678804,1693680022,504252,0,1,1693678804,1693680022,504252
0.526531521,1,1693680022,1693681240,505470,0,1,1693680022,1693681240,505470
0.526547911,1,1693681240,1693682458,506688,0,1,1693681240,1693682458,506688
0.526557608,1,1693682458,1693683676,507906,0,1,1693682458,1693683676,507906
0.526569752,1,1693683676,1693684894,509124,0,1,1693683676,1693684894,509124
0.526579807,1,1693684894,1693686112,510342,0,1,1693684894,1693686112,510342
0.526589538,1,1693686112,1693687330,511560,0,1,1693686112,1693687330,511560
0.526609754,1,1693687330,1693688548,512778,0,1,1693687330,1693688548,512778
0.526620602,1,1693688548,1693689766,513996,0,1,1693688548,1693689766,513996
0.526632329,1,1693689766,1693690984,515214,0,1,1693689766,1693690984,515214
0.526642498,1,1693690984,1693692202,516432,0,1,1693690984,1693692202,516432
0.526653689,1,1693692202,1693693420,517650,0,1,1693692202,1693693420,517650
0.526664039,1,1693693420,1693694638,518868,0,1,1693693420,1693694638,518868
0.526674573,1,1693694638,1693695856,520086,0,1,1693694638,1693695856,520086
0.526684919,1,1693695856,1693697074,521304,0,1,1693695856,1693697074,521304
0.526696559,1,1693697074,1693698292,522522,0,1,1693697074,1693698292,522522
0.526706716,1,1693698292,1693699510,523740,0,1,1693698292,1693699510,523740
0.526720808,1,1693699510,1693700728,524958,0,1,1693699510,1693700728,524958
0.526730863,1,1693700728,1693701946,526176,0,1,1693700728,1693701946,526176
0.526744728,1,1693701946,1693703164,527394,0,1,1693701946,1693703164,527394
0.526755208,1,1693703164,1693704382,528612,0,1,1693703164,1693704382,528612
0.526766722,1,1693704382,1693705600,529830,0,1,1693704382,1693705600,529830
0.526777187,1,1693705600,1693706818,531048,0,1,1693705600,1693706818,531048
0.526787584,1,1693706818,1693708036,532266,0,1,1693706818,1693708036,532266
0.526797917,1,1693708036,1693709254,533484,0,1,1693708036,1693709254,533484
0.526808684,1,1693709254,1693710472,534702,0,1,1693709254,1693710472,534702
0.52681929,1,1693710472,1693711690,535920,0,1,1693710472,1693711690,535920
0.526830318,1,1693711690,1693712908,537138,0,1,1693711690,1693712908,537138
0.526839157,1,1693712908,1693714126,538356,0,1,1693712908,1693714126,538356
0.526855596,1,1693714126,1693715344,539574,0,1,1693714126,1693715344,539574
0.526883185,1,1693715344,1693716562,540792,0,1,1693715344,1693716562,540792
0.526900084,1,1693716562,1693717780,542010,0,1,1693716562,1693717780,542010
0.526911491,1,1693717780,1693718998,543228,0,1,1693717780,1693718998,543228
0.526924199,1,1693718998,1693720216,544446,0,1,1693718998,1693720216,544446
0.526935833,1,1693720216,1693721434,545664,0,1,1693720216,1693721434,545664
0.526949598,1,1693721434,1693722652,546882,0,1,1693721434,1693722652,546882
0.526960931,1,1693722652,1693723870,548100,0,1,1693722652,1693723870,548100
0.526973463,1,1693723870,1693725088,549318,0,1,1693723870,1693725088,549318
0.526985236,1,1693725088,1693726306,550536,0,1,1693725088,1693726306,550536
0.526996393,1,1693726306,1693727524,551754,0,1,1693726306,1693727524,551754
0.527005756,1,1693727524,1693728742,552972,0,1,1693727524,1693728742,552972
0.527041802,1,1693728742,1693729960,554190,0,1,1693728742,1693729960,554190
0.527053612,1,1693729960,1693731178,555408,0,1,1693729960,1693731178,555408
0.527068499,1,1693731178,1693732396,556626,0,1,1693731178,1693732396,556626
0.527079704,1,1693732396,1693733614,557844,0,1,1693732396,1693733614,557844
0.532556934,0,1693566748,1693567966,1218,0,0,1693566748,1693567966,1218
0.532605132,0,1693566748,1693567966,0,1,0,1693566748,1693567966,0
0.532858462,1,1693733614,1693734832,559062,0,1,1693733614,1693734832,559062
0.534597433,0,1693567966,1693569184,1218,0,0,1693567966,1693569184,1218
0.534625772,0,1693567966,1693569184,0,1,0,1693567966,1693569184,0
0.535393911,1,1693734832,1693736050,560280,0,1,1693734832,1693736050,560280
0.535419805,1,1693736050,1693737268,561498,0,1,1693736050,1693737268,561498
0.535429547,1,1693737268,1693738486,562716,0,1,1693737268,1693738486,562716
0.535439206,1,1693738486,1693739704,563934,0,1,1693738486,1693739704,563934
0.5354488,1,1693739704,1693740922,565152,0,1,1693739704,1693740922,565152
0.535457858,1,1693740922,1693742140,566370,0,1,1693740922,1693742140,566370
0.535466497,1,1693742140,1693743358,567588,0,1,1693742140,1693743358,567588
0.53547632,1,1693743358,1693744576,568806,0,1,1693743358,1693744576,568806
0.535485974,1,1693744576,1693745794,570024,0,1,1693744576,1693745794,570024
0.535495099,1,1693745794,1693747012,571242,0,1,1693745794,1693747012,571242
0.53550398,1,1693747012,1693748230,572460,0,1,1693747012,1693748230,572460
0.535522902,1,1693748230,1693749448,573678,0,1,1693748230,1693749448,573678
0.535537481,1,1693749448,1693750666,574896,0,1,1693749448,1693750666,574896
0.535550926,1,1693750666,1693751884,576114,0,1,1693750666,1693751884,576114
0.535562611,1,1693751884,1693753102,577332,0,1,1693751884,1693753102,577332
0.535578359,1,1693753102,1693754320,578550,0,1,1693753102,1693754320,578550
0.535589655,1,1693754320,1693755538,579768,0,1,1693754320,1693755538,579768
0.535603616,1,1693755538,1693756756,580986,0,1,1693755538,1693756756,580986
0.535615118,1,1693756756,1693757974,582204,0,1,1693756756,1693757974,582204
0.53562773,1,1693757974,1693759192,583422,0,1,1693757974,1693759192,583422
0.535639024,1,1693759192,1693760410,584640,0,1,1693759192,1693760410,584640
0.535651087,1,1693760410,1693761628,585858,0,1,1693760410,1693761628,585858
0.535663369,1,1693761628,1693762846,587076,0,1,1693761628,1693762846,587076
0.535675435,1,1693762846,1693764064,588294,0,1,1693762846,1693764064,588294
0.535685316,1,1693764064,1693765282,589512,0,1,1693764064,1693765282,589512
0.538271073,1,1693765282,1693766500,590730,0,1,1693765282,1693766500,590730
0.53829148,1,1693766500,1693767718,591948,0,1,1693766500,1693767718,591948
0.538300448,1,1693767718,1693768936,593166,0,1,1693767718,1693768936,593166
0.538309839,1,1693768936,1693770154,594384,0,1,1693768936,1693770154,594384
0.538317719,1,1693770154,1693771372,595602,0,1,1693770154,1693771372,595602
0.538326168,1,1693771372,1693772590,596820,0,1,1693771372,1693772590,596820
0.538335276,1,1693772590,1693773808,598038,0,1,1693772590,1693773808,598038
0.538350673,1,1693773808,1693775026,599256,0,1,1693773808,1693775026,599256
0.538361495,1,1693775026,1693776244,600474,0,1,1693775026,1693776244,600474
0.538374196,1,1693776244,1693777462,601692,0,1,1693776244,1693777462,601692
0.538385025,1,1693777462,1693778680,602910,0,1,1693777462,1693778680,602910
0.538395944,1,1693778680,1693779898,604128,0,1,1693778680,1693779898,604128
0.538406389,1,1693779898,1693781116,605346,0,1,1693779898,1693781116,605346
0.538417851,1,1693781116,1693782334,606564,0,1,1693781116,1693782334,606564
0.538428252,1,1693782334,1693783552,607782,0,1,1693782334,1693783552,607782
0.538438708,1,1693783552,1693784770,609000,0,1,1693783552,1693784770,609000
0.538448574,1,1693784770,1693785988,610218,0,1,1693784770,1693785988,610218
0.538459131,1,1693785988,1693787206,611436,0,1,1693785988,1693787206,611436
0.538469429,1,1693787206,1693788424,612654,0,1,1693787206,1693788424,612654
0.538480979,1,1693788424,1693789642,613872,0,1,1693788424,1693789642,613872
0.538491064,1,1693789642,1693790860,615090,0,1,1693789642,1693790860,615090
0.538502969,1,1693790860,1693792078,616308,0,1,1693790860,1693792078,616308
0.538512901,1,1693792078,1693793296,617526,0,1,1693792078,1693793296,617526
0.538526317,1,1693793296,1693794514,618744,0,1,1693793296,1693794514,618744
0.538537255,1,1693794514,1693795732,619962,0,1,1693794514,1693795732,619962
0.538549638,1,1693795732,1693796950,621180,0,1,1693795732,1693796950,621180
0.538559953,1,1693796950,1693798168,622398,0,1,1693796950,1693798168,622398
0.538570596,1,1693798168,1693799386,623616,0,1,1693798168,1693799386,623616
0.538581157,1,1693799386,1693800604,624834,0,1,1693799386,1693800604,624834
0.538591805,1,1693800604,1693801822,626052,0,1,1693800604,1693801822,626052
0.53860255,1,1693801822,1693803040,627270,0,1,1693801822,1693803040,627270
0.538613074,1,1693803040,1693804258,628488,0,1,1693803040,1693804258,628488
0.538623039,1,1693804258,1693805476,629706,0,1,1693804258,1693805476,629706
0.538634132,1,1693805476,1693806694,630924,0,1,1693805476,1693806694,630924
0.53864516,1,1693806694,1693807912,632142,0,1,1693806694,1693807912,632142
0.538652582,1,1693807912,1693809130,633360,0,1,1693807912,1693809130,633360
0.53870078,1,1693809130,1693810348,634578,0,1,1693809130,1693810348,634578
0.538710659,1,1693810348,1693811566,635796,0,1,1693810348,1693811566,635796
0.541388029,1,1693811566,1693812784,637014,0,1,1693811566,1693812784,637014
0.541410967,1,1693812784,1693814002,638232,0,1,1693812784,1693814002,638232
0.541420445,1,1693814002,1693815220,639450,0,1,1693814002,1693815220,639450
0.541429832,1,1693815220,1693816438,640668,0,1,1693815220,1693816438,640668
0.54143852,1,1693816438,1693817656,641886,0,1,1693816438,1693817656,641886
0.541447806,1,1693817656,1693818874,643104,0,1,1693817656,1693818874,643104
0.541456474,1,1693818874,1693820092,644322,0,1,1693818874,1693820092,644322
0.541467035,1,1693820092,1693821310,645540,0,1,1693820092,1693821310,645540
0.541477223,1,1693821310,1693822528,646758,0,1,1693821310,1693822528,646758
0.54148823,1,1693822528,1693823746,647976,0,1,1693822528,1693823746,647976
0.541502563,1,1693823746,1693824964,649194,0,1,1693823746,1693824964,649194
0.541518171,1,1693824964,1693826182,650412,0,1,1693824964,1693826182,650412
0.541530067,1,1693826182,1693827400,651630,0,1,1693826182,1693827400,651630
0.541541516,1,1693827400,1693828618,652848,0,1,1693827400,1693828618,652848
0.541552608,1,1693828618,1693829836,654066,0,1,1693828618,1693829836,654066
0.541567025,1,1693829836,1693831054,655284,0,1,1693829836,1693831054,655284
0.541578378,1,1693831054,1693832272,656502,0,1,1693831054,1693832272,656502
0.541592439,1,1693832272,1693833490,657720,0,1,1693832272,1693833490,657720
0.541603974,1,1693833490,1693834708,658938,0,1,1693833490,1693834708,658938
0.541616519,1,1693834708,1693835926,660156,0,1,1693834708,1693835926,660156
0.541627771,1,1693835926,1693837144,661374,0,1,1693835926,1693837144,661374
0.541639888,1,1693837144,1693838362,662592,0,1,1693837144,1693838362,662592
0.541651317,1,1693838362,1693839580,663810,0,1,1693838362,1693839580,663810
0.541663701,1,1693839580,1693840798,665028,0,1,1693839580,1693840798,665028
0.541675147,1,1693840798,1693842016,666246,0,1,1693840798,1693842016,666246
0.541686876,1,1693842016,1693843234,667464,0,1,1693842016,1693843234,667464
0.541698303,1,1693843234,1693844452,668682,0,1,1693843234,1693844452,668682
0.541712624,1,1693844452,1693845670,669900,0,1,1693844452,1693845670,669900
0.541724682,1,1693845670,1693846888,671118,0,1,1693845670,1693846888,671118
0.54173652,1,1693846888,1693848106,672336,0,1,1693846888,1693848106,672336
0.541750632,1,1693848106,1693849324,673554,0,1,1693848106,1693849324,673554
0.541775048,1,1693849324,1693850542,674772,0,1,1693849324,1693850542,674772
0.541791156,1,1693850542,1693851760,675990,0,1,1693850542,1693851760,675990
0.541797276,1,1693851760,1693852978,677208,0,1,1693851760,1693852978,677208
0.542623825,1,1693852978,1693854196,678426,0,1,1693852978,1693854196,678426
0.542645122,1,1693854196,1693855414,679644,0,1,1693854196,1693855414,679644
0.542652891,1,1693855414,1693856632,680862,0,1,1693855414,1693856632,680862
0.545731916,1,1693856632,1693857850,682080,0,1,1693856632,1693857850,682080
0.54575235,1,1693857850,1693859068,683298,0,1,1693857850,1693859068,683298
0.545778663,1,1693859068,1693860286,684516,0,1,1693859068,1693860286,684516
0.545793163,1,1693860286,1693861504,685734,0,1,1693860286,1693861504,685734
0.545814925,1,1693861504,1693862722,686952,0,1,1693861504,1693862722,686952
0.54583008,1,1693862722,1693863940,688170,0,1,1693862722,1693863940,688170
0.545869249,1,1693863940,1693865158,689388,0,1,1693863940,1693865158,689388
0.545884601,1,1693865158,1693866376,690606,0,1,1693865158,1693866376,690606
0.545899979,1,1693866376,1693867594,691824,0,1,1693866376,1693867594,691824
0.545913998,1,1693867594,1693868812,693042,0,1,1693867594,1693868812,693042
0.545929372,1,1693868812,1693870030,694260,0,1,1693868812,1693870030,694260
0.545944106,1,1693870030,1693871248,695478,0,1,1693870030,1693871248,695478
0.545960759,1,1693871248,1693872466,696696,0,1,1693871248,1693872466,696696
0.545976172,1,1693872466,1693873684,697914,0,1,1693872466,1693873684,697914
0.54599388,1,1693873684,1693874902,699132,0,1,1693873684,1693874902,699132
0.546008716,1,1693874902,1693876120,700350,0,1,1693874902,1693876120,700350
0.546025444,1,1693876120,1693877338,701568,0,1,1693876120,1693877338,701568
0.546040653,1,1693877338,1693878556,702786,0,1,1693877338,1693878556,702786
0.546057124,1,1693878556,1693879774,704004,0,1,1693878556,1693879774,704004
0.54607285,1,1693879774,1693880992,705222,0,1,1693879774,1693880992,705222
0.546087631,1,1693880992,1693882210,706440,0,1,1693880992,1693882210,706440
0.546195152,1,1693882210,1693883428,707658,0,1,1693882210,1693883428,707658
0.546215434,1,1693883428,1693884646,708876,0,1,1693883428,1693884646,708876
0.546232784,1,1693884646,1693885864,710094,0,1,1693884646,1693885864,710094
0.54624741,1,1693885864,1693887082,711312,0,1,1693885864,1693887082,711312
0.546263173,1,1693887082,1693888300,712530,0,1,1693887082,1693888300,712530
0.546279647,1,1693888300,1693889518,713748,0,1,1693888300,1693889518,713748
0.546294409,1,1693889518,1693890736,714966,0,1,1693889518,1693890736,714966
0.546309306,1,1693890736,1693891954,716184,0,1,1693890736,1693891954,716184
0.546320471,1,1693891954,1693893172,717402,0,1,1693891954,1693893172,717402
0.54922902,1,1693893172,1693894390,718620,0,1,1693893172,1693894390,718620
0.549249482,1,1693894390,1693895608,719838,0,1,1693894390,1693895608,719838
0.549261264,1,1693895608,1693896826,721056,0,1,1693895608,1693896826,721056
0.549272111,1,1693896826,1693898044,722274,0,1,1693896826,1693898044,722274
0.549282957,1,1693898044,1693899262,723492,0,1,1693898044,1693899262,723492
0.549299189,1,1693899262,1693900480,724710,0,1,1693899262,1693900480,724710
0.549309555,1,1693900480,1693901698,725928,0,1,1693900480,1693901698,725928
0.549322,1,1693901698,1693902916,727146,0,1,1693901698,1693902916,727146
0.549333619,1,1693902916,1693904134,728364,0,1,1693902916,1693904134,728364
0.549344611,1,1693904134,1693905352,729582,0,1,1693904134,1693905352,729582
0.549386843,1,1693905352,1693906570,730800,0,1,1693905352,1693906570,730800
0.554264738,1,1693906570,1693907788,732018,0,1,1693906570,1693907788,732018
0.554293876,1,1693907788,1693909006,733236,0,1,1693907788,1693909006,733236
0.554311267,1,1693909006,1693910224,734454,0,1,1693909006,1693910224,734454
0.554328638,1,1693910224,1693911442,735672,0,1,1693910224,1693911442,735672
0.554343315,1,1693911442,1693912660,736890,0,1,1693911442,1693912660,736890
0.554360789,1,1693912660,1693913878,738108,0,1,1693912660,1693913878,738108
0.554375872,1,1693913878,1693915096,739326,0,1,1693913878,1693915096,739326
0.554389906,1,1693915096,1693916314,740544,0,1,1693915096,1693916314,740544
0.554404528,1,1693916314,1693917532,741762,0,1,1693916314,1693917532,741762
0.554417673,1,1693917532,1693918750,742980,0,1,1693917532,1693918750,742980
0.554430399,1,1693918750,1693919968,744198,0,1,1693918750,1693919968,744198
0.554440297,1,1693919968,1693921186,745416,0,1,1693919968,1693921186,745416
0.554450861,1,1693921186,1693922404,746634,0,1,1693921186,1693922404,746634
0.554462661,1,1693922404,1693923622,747852,0,1,1693922404,1693923622,747852
0.554473362,1,1693923622,1693924840,749070,0,1,1693923622,1693924840,749070
0.554483466,1,1693924840,1693926058,750288,0,1,1693924840,1693926058,750288
0.554494388,1,1693926058,1693927276,751506,0,1,1693926058,1693927276,751506
0.554504252,1,1693927276,1693928494,752724,0,1,1693927276,1693928494,752724
0.554515557,1,1693928494,1693929712,753942,0,1,1693928494,1693929712,753942
0.554525881,1,1693929712,1693930930,755160,0,1,1693929712,1693930930,755160
0.554537881,1,1693930930,1693932148,756378,0,1,1693930930,1693932148,756378
0.554549143,1,1693932148,1693933366,757596,0,1,1693932148,1693933366,757596
0.554562908,1,1693933366,1693934584,758814,0,1,1693933366,1693934584,758814
0.554582201,1,1693934584,1693935802,760032,0,1,1693934584,1693935802,760032
0.554597038,1,1693935802,1693937020,761250,0,1,1693935802,1693937020,761250
0.554617981,1,1693937020,1693938238,762468,0,1,1693937020,1693938238,762468
0.554633362,1,1693938238,1693939456,763686,0,1,1693938238,1693939456,763686
0.554648024,1,1693939456,1693940674,764904,0,1,1693939456,1693940674,764904
0.554663768,1,1693940674,1693941892,766122,0,1,1693940674,1693941892,766122
0.554679164,1,1693941892,1693943110,767340,0,1,1693941892,1693943110,767340
0.554695434,1,1693943110,1693944328,768558,0,1,1693943110,1693944328,768558
0.554712105,1,1693944328,1693945546,769776,0,1,1693944328,1693945546,769776
0.554727558,1,1693945546,1693946764,770994,0,1,1693945546,1693946764,770994
0.554738429,1,1693946764,1693947982,772212,0,1,1693946764,1693947982,772212
0.554749307,1,1693947982,1693949200,773430,0,1,1693947982,1693949200,773430
0.554759899,1,1693949200,1693950418,774648,0,1,1693949200,1693950418,774648
0.554768852,1,1693950418,1693951636,775866,0,1,1693950418,1693951636,775866
0.555446252,0,1693569184,1693570402,1218,0,0,1693569184,1693570402,1218
0.555471442,0,1693569184,1693570402,0,1,0,1693569184,1693570402,0
0.555491309,0,1693570402,1693571620,1218,0,0,1693570402,1693571620,1218
0.555506829,0,1693570402,1693571620,0,1,0,1693570402,1693571620,0
0.557348673,1,1693951636,1693952854,777084,0,1,1693951636,1693952854,777084
0.557371212,1,1693952854,1693954072,778302,0,1,1693952854,1693954072,778302
0.557382515,1,1693954072,1693955290,779520,0,1,1693954072,1693955290,779520
0.557395707,1,1693955290,1693956508,780738,0,1,1693955290,1693956508,780738
0.557409474,1,1693956508,1693957726,781956,0,1,1693956508,1693957726,781956
0.557419991,1,1693957726,1693958944,783174,0,1,1693957726,1693958944,783174
0.557431561,1,1693958944,1693960162,784392,0,1,1693958944,1693960162,784392
0.55744204,1,1693960162,1693961380,785610,0,1,1693960162,1693961380,785610
0.557452993,1,1693961380,1693962598,786828,0,1,1693961380,1693962598,786828
0.557461036,1,1693962598,1693963816,788046,0,1,1693962598,1693963816,788046
0.557471839,1,1693963816,1693965034,789264,0,1,1693963816,1693965034,789264
0.557482942,1,1693965034,1693966252,790482,0,1,1693965034,1693966252,790482
0.557493797,1,1693966252,1693967470,791700,0,1,1693966252,1693967470,791700
0.557505507,1,1693967470,1693968688,792918,0,1,1693967470,1693968688,792918
0.557516779,1,1693968688,1693969906,794136,0,1,1693968688,1693969906,794136
0.557528497,1,1693969906,1693971124,795354,0,1,1693969906,1693971124,795354
0.557538991,1,1693971124,1693972342,796572,0,1,1693971124,1693972342,796572
0.557551354,1,1693972342,1693973560,797790,0,1,1693972342,1693973560,797790
0.557561672,1,1693973560,1693974778,799008,0,1,1693973560,1693974778,799008
0.557570746,1,1693974778,1693975996,800226,0,1,1693974778,1693975996,800226
0.557580625,1,1693975996,1693977214,801444,0,1,1693975996,1693977214,801444
0.557588899,1,1693977214,1693978432,802662,0,1,1693977214,1693978432,802662
0.557596873,1,1693978432,1693979650,803880,0,1,1693978432,1693979650,803880
0.557609127,1,1693979650,1693980868,805098,0,1,1693979650,1693980868,805098
0.557619365,1,1693980868,1693982086,806316,0,1,1693980868,1693982086,806316
0.55763159,1,1693982086,1693983304,807534,0,1,1693982086,1693983304,807534
0.557641563,1,1693983304,1693984522,808752,0,1,1693983304,1693984522,808752
0.557649626,1,1693984522,1693985740,809970,0,1,1693984522,1693985740,809970
0.557656003,0,1693571620,1693572838,1218,0,0,1693571620,1693572838,1218
0.557670423,1,1693985740,1693986958,811188,0,1,1693985740,1693986958,811188
0.55768053,1,1693986958,1693988176,812406,0,1,1693986958,1693988176,812406
0.557688664,1,1693988176,1693989394,813624,0,1,1693988176,1693989394,813624
0.557700618,1,1693989394,1693990612,814842,0,1,1693989394,1693990612,814842
0.557710946,1,1693990612,1693991830,816060,0,1,1693990612,1693991830,816060
0.557720944,1,1693991830,1693993048,817278,0,1,1693991830,1693993048,817278
0.557732428,0,1693571620,1693572838,0,1,0,1693571620,1693572838,0
0.557818025,1,1693993048,1693994266,818496,0,1,1693993048,1693994266,818496
0.557843431,1,1693994266,1693995484,819714,0,1,1693994266,1693995484,819714
0.557892404,0,1693572838,1693574056,1218,0,0,1693572838,1693574056,1218
0.55797933,0,1693572838,1693574056,0,1,0,1693572838,1693574056,0
0.560687482,1,1693995484,1693996702,820932,0,1,1693995484,1693996702,820932
0.560708416,1,1693996702,1693997920,822150,0,1,1693996702,1693997920,822150
0.560720403,1,1693997920,1693999138,823368,0,1,1693997920,1693999138,823368
0.560731291,1,1693999138,1694000356,824586,0,1,1693999138,1694000356,824586
0.560744564,1,1694000356,1694001574,825804,0,1,1694000356,1694001574,825804
0.560754846,1,1694001574,1694002792,827022,0,1,1694001574,1694002792,827022
0.560766151,1,1694002792,1694004010,828240,0,1,1694002792,1694004010,828240
0.560776465,1,1694004010,1694005228,829458,0,1,1694004010,1694005228,829458
0.560788309,1,1694005228,1694006446,830676,0,1,1694005228,1694006446,830676
0.560798616,1,1694006446,1694007664,831894,0,1,1694006446,1694007664,831894
0.560809353,1,1694007664,1694008882,833112,0,1,1694007664,1694008882,833112
0.560819909,1,1694008882,1694010100,834330,0,1,1694008882,1694010100,834330
0.560834296,1,1694010100,1694011318,835548,0,1,1694010100,1694011318,835548
0.560844871,1,1694011318,1694012536,836766,0,1,1694011318,1694012536,836766
0.560850124,0,1693574056,1693575274,1218,0,0,1693574056,1693575274,1218
0.560863995,1,1694012536,1694013754,837984,0,1,1694012536,1694013754,837984
0.560871949,1,1694013754,1694014972,839202,0,1,1694013754,1694014972,839202
0.560880131,1,1694014972,1694016190,840420,0,1,1694014972,1694016190,840420
0.560887806,1,1694016190,1694017408,841638,0,1,1694016190,1694017408,841638
0.560895967,1,1694017408,1694018626,842856,0,1,1694017408,1694018626,842856
0.560905352,1,1694018626,1694019844,844074,0,1,1694018626,1694019844,844074
0.560914907,1,1694019844,1694021062,845292,0,1,1694019844,1694021062,845292
0.560924205,1,1694021062,1694022280,846510,0,1,1694021062,1694022280,846510
0.560934757,0,1693574056,1693575274,0,1,0,1693574056,1693575274,0
0.560977414,1,1694022280,1694023498,847728,0,1,1694022280,1694023498,847728
0.560988636,1,1694023498,1694024716,848946,0,1,1694023498,1694024716,848946
0.560997023,1,1694024716,1694025934,850164,0,1,1694024716,1694025934,850164
0.561007015,1,1694025934,1694027152,851382,0,1,1694025934,1694027152,851382
0.561017667,1,1694027152,1694028370,852600,0,1,1694027152,1694028370,852600
0.561027847,1,1694028370,1694029588,853818,0,1,1694028370,1694029588,853818
0.561036972,1,1694029588,1694030806,855036,0,1,1694029588,1694030806,855036
0.561042501,1,1694030806,1694032024,856254,0,1,1694030806,1694032024,856254
0.561051027,1,1694032024,1694033242,857472,0,1,1694032024,1694033242,857472
0.561060907,1,1694033242,1694034460,858690,0,1,1694033242,1694034460,858690
0.561069059,1,1694034460,1694035678,859908,0,1,1694034460,1694035678,859908
0.561076971,1,1694035678,1694036896,861126,0,1,1694035678,1694036896,861126
0.561080593,1,1694036896,1694038114,862344,0,1,1694036896,1694038114,862344
0.561084138,1,1694038114,1694039332,863562,0,1,1694038114,1694039332,863562
0.561089333,0,1693575274,1693576492,1218,0,0,1693575274,1693576492,1218
0.561106072,0,1693575274,1693576492,0,1,0,1693575274,1693576492,0
0.561584646,1,1694039332,1694040550,864780,0,1,1694039332,1694040550,864780
0.561604763,1,1694040550,1694041768,865998,0,1,1694040550,1694041768,865998
0.561619947,1,1694041768,1694042986,867216,0,1,1694041768,1694042986,867216
0.563627773,0,1693576492,1693577710,1218,0,0,1693576492,1693577710,1218
0.563656471,0,1693577710,1693578928,2436,0,0,1693577710,1693578928,2436
0.563714485,0,1693576492,1693578928,0,1,0,1693576492,1693578928,0
0.566161181,0,1693578928,1693580146,1218,0,0,1693578928,1693580146,1218
0.56620221,0,1693580146,1693581364,2436,0,0,1693580146,1693581364,2436
0.56626257,0,1693578928,1693581364,0,1,0,1693578928,1693581364,0
0.569179501,0,1693581364,1693582582,1218,0,0,1693581364,1693582582,1218
0.569287173,0,1693581364,1693582582,0,1,0,1693581364,1693582582,0
0.570447016,0,1693582582,1693583800,1218,0,0,1693582582,1693583800,1218
0.570552181,0,1693582582,1693583800,0,1,0,1693582582,1693583800,0
0.571840154,0,1693583800,1693585018,1218,0,0,1693583800,1693585018,1218
0.571859724,0,1693585018,1693586236,2436,0,0,1693585018,1693586236,2436
0.571926415,0,1693583800,1693586236,0,1,0,1693583800,1693586236,0
0.57643856,0,1693586236,1693587454,1218,0,0,1693586236,1693587454,1218
0.576468335,0,1693587454,1693588672,2436,0,0,1693587454,1693588672,2436
0.576548335,0,1693586236,1693588672,0,1,0,1693586236,1693588672,0
0.579090641,0,1693588672,1693589890,1218,0,0,1693588672,1693589890,1218
0.579113072,0,1693589890,1693591108,2436,0,0,1693589890,1693591108,2436
